customer_id,full_name,nik,phone,email,city,province,registration_date,registration_channel,loyalty_tier,lifetime_value,preferred_store_id,consent_marketing,consent_analytics,consent_third_party,churn_risk_score,first_purchase_date,last_purchase_date
CUST0009333,Customer 9333,3469692214958227,084120139492,customer9333@email.com,Makassar,Sulawesi Selatan,2021-09-17,PAID_SOCIAL,BRONZE,12925037.98,STR0199,True,True,False,63.52,2021-09-21,2021-11-03
CUST0009334,Customer 9334,4485890832677395,+6288553777279,customer9334@email.com,Malang,Jawa Timur,2024-06-25,REFERRAL,SILVER,13037823.36,STR0009,True,True,True,9.97,2024-07-17,2025-03-16
CUST0009335,Customer 9335,1139456491052415,+6280394904457,customer9335@email.com,Jakarta Timur,DKI Jakarta,2021-07-25,PARTNERSHIP,GOLD,27550185.92,STR0206,True,True,True,66.69,2021-08-22,2021-11-13
CUST0009336,Customer 9336,1455565686020538,+6284294380946,customer9336@email.com,Bogor,Jawa Barat,2020-03-16,ORGANIC,BRONZE,46455452.54,STR0123,True,True,False,38.26,2020-04-15,2020-05-07
CUST0009337,Customer 9337,3938246933357191,6288540371254,customer9337@email.com,Solo,Jawa Tengah,2024-06-11,PAID_SOCIAL,GOLD,16783902.81,STR0157,True,True,True,23.5,2024-06-27,2025-04-08
CUST0009338,Customer 9338,2599239494879876,6282888848207,customer9338@email.com,Jakarta Timur,DKI Jakarta,2023-05-15,ORGANIC,SILVER,3087840.6,STR0024,True,True,False,84.3,2023-05-22,2023-06-16
CUST0009339,Customer 9339,0758888754702300,6284760556261,customer9339@email.com,Cirebon,Jawa Barat,2020-11-20,REFERRAL,BRONZE,18094214.57,STR0183,True,True,True,90.25,2020-12-03,2021-06-03
CUST0009340,Customer 9340,9982060637134246,6283010988971,customer9340@email.com,Jakarta Selatan,DKI Jakarta,2021-12-11,PARTNERSHIP,SILVER,16435011.9,STR0092,False,True,True,38.6,2021-12-20,2023-03-06
CUST0009341,Customer 9341,4546780756331993,087064372910,customer9341@email.com,Serang,Banten,2024-10-08,PAID_SOCIAL,SILVER,49019063.18,STR0100,True,False,False,12.72,2024-10-14,2024-11-17
CUST0009342,Customer 9342,6759507562859711,6281161488546,customer9342@email.com,Binjai,Sumatera Utara,2022-11-17,PAID_SOCIAL,SILVER,22181480.31,STR0104,True,True,False,5.2,2022-12-16,2024-01-30
CUST0009343,Customer 9343,1783728203522923,6288736936836,customer9343@email.com,Balikpapan,Kalimantan Timur,2022-02-24,PARTNERSHIP,GOLD,46829028.82,STR0085,True,True,True,12.66,2022-03-10,2022-11-23
CUST0009344,Customer 9344,3233946584603151,+6288393387673,customer9344@email.com,Tangerang Selatan,Banten,2021-08-30,ORGANIC,BRONZE,18586988.92,STR0199,True,True,True,12.52,2021-09-17,2022-08-26
CUST0009345,Customer 9345,2637723703922970,6286432341958,,Magelang,Jawa Tengah,2023-11-01,REFERRAL,BRONZE,33252731.36,STR0205,True,True,True,17.9,2023-11-21,2024-02-22
CUST0009346,Customer 9346,3391563442200075,086856976774,customer9346@email.com,Balikpapan,Kalimantan Timur,2022-09-19,PAID_SOCIAL,SILVER,45783284.2,STR0208,True,True,False,72.88,2022-10-12,2022-10-21
CUST0009347,Customer 9347,0654649458192320,6280596950846,customer9347@email.com,Binjai,Sumatera Utara,2024-10-24,PAID_SEARCH,GOLD,47509457.81,STR0063,True,True,True,37.94,2024-11-19,2025-04-18
CUST0009348,Customer 9348,0650231232097873,6286395254765,customer9348@email.com,Serang,Banten,2020-10-08,ORGANIC,BRONZE,19228574.6,STR0195,True,True,False,10.15,2020-11-01,2021-04-07
CUST0009349,Customer 9349,1092597948845175,+6283741115705,customer9349@email.com,Yogyakarta,Yogyakarta,2021-07-29,PAID_SOCIAL,GOLD,17177179.98,STR0079,True,True,True,81.48,2021-08-15,2022-01-09
CUST0009350,Customer 9350,8385673328060575,6282098075122,customer9350@email.com,Samarinda,Kalimantan Timur,2024-06-24,PARTNERSHIP,BRONZE,40788515.61,STR0170,True,True,True,25.46,2024-06-29,2025-12-17
CUST0009351,Customer 9351,9790786327916931,087620493885,customer9351@email.com,Tangerang,Banten,2020-01-29,ORGANIC,SILVER,22412865.75,STR0214,True,True,False,33.99,2020-02-20,2020-09-01
CUST0009352,Customer 9352,7071516826552336,+6285872130386,customer9352@email.com,Magelang,Jawa Tengah,2021-08-21,PAID_SOCIAL,BRONZE,4123199.66,STR0099,False,True,False,86.98,2021-08-31,2021-11-18
CUST0009353,Customer 9353,4985711803663843,+6285145626516,customer9353@email.com,Makassar,Sulawesi Selatan,2023-11-19,PAID_SOCIAL,PLATINUM,4529451.47,STR0129,True,True,True,61.61,2023-11-20,2024-04-11
CUST0009354,Customer 9354,5227609460741624,6280889427206,customer9354@email.com,Serang,Banten,2023-03-25,PAID_SOCIAL,GOLD,49079061.9,STR0200,True,True,True,86.69,2023-04-06,2023-07-20
CUST0009355,Customer 9355,9111395277487658,6286940434578,customer9355@email.com,Jakarta Timur,DKI Jakarta,2024-09-23,REFERRAL,GOLD,26971354.2,STR0082,False,False,True,35.51,2024-10-15,2025-10-22
CUST0009356,Customer 9356,2837111547620339,6282280121858,,Badung,Bali,2020-10-02,PAID_SEARCH,SILVER,9259482.27,STR0166,True,True,True,63.97,2020-10-21,2020-12-14
CUST0009357,Customer 9357,8121445512650852,087679298464,customer9357@email.com,Sleman,Yogyakarta,2020-04-27,PARTNERSHIP,GOLD,10780169.93,STR0229,True,True,False,47.7,2020-05-01,2020-08-16
CUST0009358,Customer 9358,1645065762436568,+6282006598745,customer9358@email.com,Balikpapan,Kalimantan Timur,2021-12-31,PAID_SEARCH,SILVER,27687842.1,STR0171,False,True,False,30.56,2022-01-19,2022-12-10
CUST0009359,Customer 9359,0941848781293920,086015677857,customer9359@email.com,Denpasar,Bali,2020-01-18,PAID_SOCIAL,BRONZE,41618716.36,STR0201,True,True,True,29.94,2020-02-02,2021-04-14
CUST0009360,Customer 9360,0669318800313485,082325887448,customer9360@email.com,Yogyakarta,Yogyakarta,2021-11-16,ORGANIC,SILVER,37033569.1,STR0055,True,True,True,28.55,2021-12-12,2022-09-29
CUST0009361,Customer 9361,2130801643058741,+6280963465549,customer9361@email.com,Malang,Jawa Timur,2020-11-22,REFERRAL,GOLD,40937257.45,STR0194,False,True,True,22.52,2020-11-29,2021-01-05
CUST0009362,Customer 9362,0395206343392736,6280756393091,customer9362@email.com,Denpasar,Bali,2022-08-31,PAID_SOCIAL,BRONZE,40014624.26,STR0145,True,True,True,83.1,2022-09-15,2023-01-16
CUST0009363,Customer 9363,2877137640904080,6287199638236,customer9363@email.com,Tangerang Selatan,Banten,2024-08-23,ORGANIC,DIAMOND,41063258.67,STR0218,True,True,False,38.28,2024-09-08,2025-02-24
CUST0009364,Customer 9364,2557889213092265,6285332525578,customer9364@email.com,Surabaya,Jawa Timur,2023-04-19,ORGANIC,SILVER,14090398.31,STR0169,True,True,False,66.08,2023-04-21,2023-06-04
CUST0009365,Customer 9365,3298803624517178,6285737848204,customer9365@email.com,Jakarta Pusat,DKI Jakarta,2022-12-25,PAID_SOCIAL,SILVER,1966412.97,STR0119,True,True,True,83.88,2022-12-29,2023-05-21
CUST0009366,Customer 9366,2075507499438730,+6283919129724,customer9366@email.com,Tangerang Selatan,Banten,2021-06-08,PAID_SEARCH,GOLD,17976223.69,STR0104,True,False,True,72.68,2021-06-16,2021-12-09
CUST0009367,Customer 9367,2779720837840372,081676429531,,Denpasar,Bali,2020-11-25,PARTNERSHIP,SILVER,39206268.0,STR0122,True,True,False,49.25,2020-12-21,2021-08-23
CUST0009368,Customer 9368,2462307482962710,6282767153485,customer9368@email.com,Medan,Sumatera Utara,2021-10-31,PAID_SOCIAL,SILVER,40465181.86,STR0048,True,True,True,49.8,2021-11-08,2023-02-23
CUST0009369,Customer 9369,4840760983690400,080575571214,,Yogyakarta,Yogyakarta,2024-09-22,PARTNERSHIP,GOLD,11647074.85,STR0121,True,True,True,26.54,2024-09-24,2025-09-28
CUST0009370,Customer 9370,0566266156403914,6283242793546,customer9370@email.com,Sleman,Yogyakarta,2020-02-08,PAID_SOCIAL,BRONZE,46471551.37,STR0215,True,True,False,38.94,2020-02-20,2020-05-21
CUST0009371,Customer 9371,7072817890867360,089235713421,customer9371@email.com,Semarang,Jawa Tengah,2020-01-13,PAID_SOCIAL,SILVER,7976840.81,STR0102,True,True,False,25.38,2020-02-04,2021-05-17
CUST0009372,Customer 9372,0802233772588269,6280544366303,customer9372@email.com,Badung,Bali,2024-11-01,REFERRAL,BRONZE,5271509.19,STR0088,False,True,True,38.21,2024-11-23,2026-04-15
CUST0009373,Customer 9373,4227394718020259,6288358336227,customer9373@email.com,Sleman,Yogyakarta,2020-05-12,PAID_SOCIAL,BRONZE,12919373.16,STR0145,True,False,True,7.76,2020-06-09,2021-05-23
CUST0009374,Customer 9374,6627472111090192,+6280205555259,customer9374@email.com,Denpasar,Bali,2022-01-24,ORGANIC,SILVER,21376317.21,STR0087,True,True,False,44.01,2022-02-04,2023-01-18
CUST0009375,Customer 9375,9089770605776571,6288900076647,customer9375@email.com,Sidoarjo,Jawa Timur,2020-06-11,ORGANIC,SILVER,27897670.4,STR0176,True,True,True,19.86,2020-07-09,2021-08-25
CUST0009376,Customer 9376,4693031756497545,082597446533,customer9376@email.com,Makassar,Sulawesi Selatan,2021-10-30,ORGANIC,BRONZE,2074411.31,STR0187,True,True,True,47.59,2021-11-24,2023-06-20
CUST0009377,Customer 9377,0571990569259410,+6280805012150,,Makassar,Sulawesi Selatan,2024-04-11,ORGANIC,BRONZE,27420560.61,STR0172,True,True,True,92.42,2024-05-09,2024-09-13
CUST0009378,Customer 9378,5020593320475851,081984621428,customer9378@email.com,Makassar,Sulawesi Selatan,2023-11-25,PAID_SEARCH,SILVER,2259619.77,STR0036,True,True,False,34.19,2023-12-16,2024-12-29
CUST0009379,Customer 9379,2495956909977556,082476249316,customer9379@email.com,Bekasi,Jawa Barat,2020-09-19,PAID_SOCIAL,SILVER,31004077.8,STR0223,True,True,True,17.16,2020-10-05,2022-04-30
CUST0009380,Customer 9380,7646344868132839,+6285454371395,customer9380@email.com,Balikpapan,Kalimantan Timur,2022-03-15,PAID_SEARCH,GOLD,25438628.58,STR0127,True,True,True,85.91,2022-03-19,2022-04-15
CUST0009381,Customer 9381,5169254500162947,+6280857290850,customer9381@email.com,Balikpapan,Kalimantan Timur,2022-12-14,PAID_SEARCH,PLATINUM,17468459.48,STR0193,True,True,False,69.56,2023-01-02,2023-03-07
CUST0009382,Customer 9382,7523858891541293,6285023339051,customer9382@email.com,Tangerang,Banten,2024-06-10,ORGANIC,GOLD,37086373.88,STR0023,True,True,True,72.24,2024-06-21,2024-10-06
CUST0009383,Customer 9383,9511745131166073,081128850175,customer9383@email.com,Sleman,Yogyakarta,2021-02-11,ORGANIC,BRONZE,4997085.44,STR0014,True,True,True,84.98,2021-03-02,2021-08-26
CUST0009384,Customer 9384,9492334800207395,085111587474,customer9384@email.com,Bogor,Jawa Barat,2020-04-28,PAID_SEARCH,BRONZE,8797107.5,STR0219,True,True,True,23.12,2020-05-18,2021-12-12
CUST0009385,Customer 9385,5880599046262924,089510424753,customer9385@email.com,Jakarta Selatan,DKI Jakarta,2022-06-28,ORGANIC,GOLD,43190247.88,STR0087,True,True,True,27.27,2022-07-09,2023-11-22
CUST0009386,Customer 9386,3141893604365013,+6286131292516,customer9386@email.com,Sleman,Yogyakarta,2023-05-28,PARTNERSHIP,SILVER,49924440.53,STR0149,True,True,True,15.71,2023-06-14,2024-12-24
CUST0009387,Customer 9387,3926106883559418,080686083043,customer9387@email.com,Tangerang,Banten,2022-04-29,PARTNERSHIP,DIAMOND,18429437.95,STR0005,False,True,True,68.06,2022-05-10,2022-07-04
CUST0009388,Customer 9388,6897963043734097,080845874324,customer9388@email.com,Sidoarjo,Jawa Timur,2024-03-09,PAID_SOCIAL,BRONZE,12412964.62,STR0219,True,True,True,6.59,2024-03-23,2024-09-27
CUST0009389,Customer 9389,1639357326968342,+6282788941484,customer9389@email.com,Binjai,Sumatera Utara,2023-01-14,PAID_SEARCH,BRONZE,20086362.56,STR0187,True,True,True,93.16,2023-02-03,2023-03-24
CUST0009390,Customer 9390,9549118092613563,088297297692,customer9390@email.com,Makassar,Sulawesi Selatan,2024-03-23,PAID_SOCIAL,BRONZE,30478555.06,STR0115,True,True,True,28.77,2024-04-13,2024-05-12
CUST0009391,Customer 9391,8098812417802912,084758017502,,Serang,Banten,2022-02-10,PAID_SEARCH,BRONZE,41844477.96,STR0066,True,True,True,36.83,2022-03-03,2022-07-21
CUST0009392,Customer 9392,0987143817288334,+6285509002214,customer9392@email.com,Medan,Sumatera Utara,2020-07-20,ORGANIC,SILVER,34105977.27,STR0129,True,True,True,62.18,2020-07-31,2020-11-19
CUST0009393,Customer 9393,1285695647771806,082491875817,customer9393@email.com,Makassar,Sulawesi Selatan,2023-05-16,PAID_SOCIAL,BRONZE,47302802.24,STR0047,True,True,True,5.55,2023-05-18,2024-09-28
CUST0009394,Customer 9394,3260529790416022,081201828322,customer9394@email.com,Tangerang Selatan,Banten,2023-03-11,REFERRAL,BRONZE,10813924.46,STR0126,True,True,False,77.01,2023-03-13,2023-08-31
CUST0009395,Customer 9395,9991374684226361,+6284628919904,customer9395@email.com,Samarinda,Kalimantan Timur,2023-04-27,PAID_SOCIAL,SILVER,33494623.31,STR0003,True,True,False,40.3,2023-04-29,2024-07-15
CUST0009396,Customer 9396,9506334109661177,+6285999198561,customer9396@email.com,Samarinda,Kalimantan Timur,2021-11-24,PAID_SOCIAL,DIAMOND,33070174.74,STR0225,True,True,True,60.49,2021-11-29,2022-02-28
CUST0009397,Customer 9397,1023221639908360,+6288261639054,customer9397@email.com,Balikpapan,Kalimantan Timur,2023-08-06,PAID_SEARCH,DIAMOND,36088831.75,STR0085,True,True,True,13.15,2023-08-29,2024-06-21
CUST0009398,Customer 9398,1468196126547123,+6282734751134,customer9398@email.com,Jakarta Utara,DKI Jakarta,2024-10-08,ORGANIC,SILVER,2942550.56,STR0139,True,True,False,42.21,2024-10-22,2025-10-02
CUST0009399,Customer 9399,8168757455703151,+6283287271571,customer9399@email.com,Surabaya,Jawa Timur,2023-01-02,ORGANIC,BRONZE,25983337.44,STR0112,True,True,False,20.22,2023-01-12,2023-12-18
CUST0009400,Customer 9400,3179384369233015,086165309997,customer9400@email.com,Yogyakarta,Yogyakarta,2022-04-04,PAID_SOCIAL,SILVER,1032231.94,STR0066,True,True,True,90.34,2022-04-27,2022-09-26
CUST0009401,Customer 9401,7434028687544524,080040772167,customer9401@email.com,Jakarta Pusat,DKI Jakarta,2024-03-08,REFERRAL,BRONZE,31501278.28,STR0042,True,True,True,46.41,2024-03-09,2024-11-02
CUST0009402,Customer 9402,6816128485649982,6285262794789,customer9402@email.com,Sidoarjo,Jawa Timur,2021-02-08,REFERRAL,GOLD,2110369.58,STR0201,True,True,True,45.82,2021-03-10,2021-10-01
CUST0009403,Customer 9403,9698905444227314,+6280661147798,customer9403@email.com,Denpasar,Bali,2020-12-05,REFERRAL,SILVER,23146843.02,STR0187,False,True,True,94.11,2020-12-19,2021-06-18
CUST0009404,Customer 9404,9878157112711050,086182727372,customer9404@email.com,Badung,Bali,2024-04-24,ORGANIC,BRONZE,49157519.49,STR0236,True,True,False,29.39,2024-05-16,2024-06-12
CUST0009405,Customer 9405,6312724363728141,6282790415872,customer9405@email.com,Badung,Bali,2020-03-06,REFERRAL,BRONZE,37340425.41,STR0057,True,True,False,84.87,2020-03-21,2020-05-01
CUST0009406,Customer 9406,7270997751863022,+6286246067219,,Depok,Jawa Barat,2024-02-17,PAID_SOCIAL,PLATINUM,45548096.13,STR0119,True,True,True,23.22,2024-02-21,2025-05-09
CUST0009407,Customer 9407,8018825154072706,+6285349061815,customer9407@email.com,Solo,Jawa Tengah,2023-12-02,REFERRAL,PLATINUM,32499807.27,STR0135,True,True,False,35.75,2023-12-29,2025-07-11
CUST0009408,Customer 9408,6783037900537113,6285374605792,customer9408@email.com,Denpasar,Bali,2020-08-30,PARTNERSHIP,GOLD,24061397.07,STR0065,True,True,True,88.46,2020-09-22,2021-02-06
CUST0009409,Customer 9409,1680962382071341,083412851714,customer9409@email.com,Makassar,Sulawesi Selatan,2021-09-23,PARTNERSHIP,SILVER,45728800.83,STR0008,True,True,True,43.94,2021-10-17,2023-01-12
CUST0009410,Customer 9410,1663682250934711,6286850421471,customer9410@email.com,Serang,Banten,2022-09-13,PARTNERSHIP,PLATINUM,9033958.99,STR0225,True,True,True,19.87,2022-09-13,2023-07-10
CUST0009411,Customer 9411,2439388795969585,6283631755793,customer9411@email.com,Solo,Jawa Tengah,2021-03-05,ORGANIC,SILVER,5737640.61,STR0086,True,True,True,14.89,2021-03-17,2022-02-19
CUST0009412,Customer 9412,0841627634006750,6287965703313,customer9412@email.com,Bandung,Jawa Barat,2020-06-08,PAID_SEARCH,BRONZE,47199480.03,STR0172,True,True,True,44.14,2020-06-28,2020-10-12
CUST0009413,Customer 9413,5400815088085561,+6282403148462,customer9413@email.com,Sleman,Yogyakarta,2024-07-07,ORGANIC,GOLD,19756817.8,STR0095,True,True,False,34.17,2024-07-15,2026-01-22
CUST0009414,Customer 9414,5960110556288412,081509142616,customer9414@email.com,Binjai,Sumatera Utara,2021-09-08,PAID_SOCIAL,BRONZE,45835533.66,STR0208,True,True,True,80.04,2021-09-21,2022-01-09
CUST0009415,Customer 9415,6775925080951793,088366290381,customer9415@email.com,Jakarta Pusat,DKI Jakarta,2024-04-18,PAID_SEARCH,GOLD,12265608.65,STR0160,True,False,False,45.72,2024-04-29,2025-01-11
CUST0009416,Customer 9416,1563671393339567,086697997796,customer9416@email.com,Sleman,Yogyakarta,2024-11-19,PAID_SOCIAL,BRONZE,6310241.96,STR0025,True,True,True,26.89,2024-12-07,2026-02-06
CUST0009417,Customer 9417,7120300964055442,6284520424019,customer9417@email.com,Medan,Sumatera Utara,2024-10-06,REFERRAL,SILVER,1649834.58,STR0081,False,True,True,85.71,2024-10-25,2025-01-26
CUST0009418,Customer 9418,4218668272773170,6281035147535,customer9418@email.com,Makassar,Sulawesi Selatan,2023-03-26,REFERRAL,GOLD,6800213.67,STR0128,True,True,True,16.73,2023-03-28,2023-12-04
CUST0009419,Customer 9419,6872707618547676,086837832412,customer9419@email.com,Yogyakarta,Yogyakarta,2023-08-16,PAID_SEARCH,BRONZE,16803022.75,STR0131,True,True,True,41.52,2023-09-04,2023-12-24
CUST0009420,Customer 9420,3694013054766358,+6288117813846,customer9420@email.com,Serang,Banten,2023-01-10,PARTNERSHIP,BRONZE,49756168.69,STR0073,True,True,False,36.83,2023-02-08,2024-03-27
CUST0009421,Customer 9421,4211474879370070,+6289280576670,customer9421@email.com,Yogyakarta,Yogyakarta,2021-12-19,PAID_SOCIAL,BRONZE,28228587.64,STR0114,True,True,True,18.6,2021-12-20,2022-02-22
CUST0009422,Customer 9422,5910441672384890,+6285860660761,,Tangerang Selatan,Banten,2022-12-09,PARTNERSHIP,GOLD,14725041.23,STR0015,True,True,False,28.17,2022-12-21,2024-02-12
CUST0009423,Customer 9423,5439266654522701,6283898417111,customer9423@email.com,Semarang,Jawa Tengah,2021-07-28,PAID_SOCIAL,PLATINUM,27165781.04,STR0007,True,True,True,79.68,2021-08-23,2021-12-01
CUST0009424,Customer 9424,3678331914565442,6282741001840,customer9424@email.com,Malang,Jawa Timur,2020-03-08,PAID_SEARCH,BRONZE,5054718.28,STR0221,True,True,False,42.26,2020-03-22,2021-03-19
CUST0009425,Customer 9425,8083098885720704,6282417653616,customer9425@email.com,Sleman,Yogyakarta,2024-07-11,ORGANIC,BRONZE,6750628.9,STR0156,True,True,True,65.6,2024-07-22,2024-08-10
CUST0009426,Customer 9426,4611961569721546,+6282387084714,customer9426@email.com,Balikpapan,Kalimantan Timur,2020-06-11,REFERRAL,BRONZE,2905277.17,STR0228,True,True,True,6.62,2020-07-03,2020-12-05
CUST0009427,Customer 9427,9550648438567705,6282796006554,,Jakarta Timur,DKI Jakarta,2024-04-21,REFERRAL,BRONZE,48800727.64,STR0144,True,True,False,30.29,2024-04-22,2024-08-16
CUST0009428,Customer 9428,7210832657611242,6286899089329,customer9428@email.com,Balikpapan,Kalimantan Timur,2021-10-30,PAID_SOCIAL,BRONZE,17054363.28,STR0028,True,True,True,26.48,2021-11-23,2023-05-25
CUST0009429,Customer 9429,3481707348671508,6287012930914,customer9429@email.com,Medan,Sumatera Utara,2024-10-26,ORGANIC,SILVER,18115729.29,STR0235,True,True,True,74.0,2024-11-02,2024-12-25
CUST0009430,Customer 9430,4284428667618175,085654819665,customer9430@email.com,Sleman,Yogyakarta,2024-07-02,PAID_SEARCH,SILVER,30245563.87,STR0144,True,True,True,63.16,2024-07-20,2025-01-06
CUST0009431,Customer 9431,7523467149834456,6285336686437,customer9431@email.com,Sleman,Yogyakarta,2024-08-05,PARTNERSHIP,GOLD,7088405.7,STR0133,True,True,False,44.23,2024-08-29,2025-06-07
CUST0009432,Customer 9432,1757137524833738,6281003411700,customer9432@email.com,Sleman,Yogyakarta,2022-10-12,PAID_SOCIAL,SILVER,32348675.4,STR0120,True,True,True,24.65,2022-10-24,2022-11-23
CUST0009433,Customer 9433,9392620596514769,6285228114785,customer9433@email.com,Balikpapan,Kalimantan Timur,2021-12-15,PAID_SEARCH,GOLD,14285667.5,STR0140,True,True,True,9.76,2022-01-13,2022-10-06
CUST0009434,Customer 9434,1210421037702538,6288226574156,customer9434@email.com,Solo,Jawa Tengah,2021-01-19,REFERRAL,BRONZE,24825672.86,STR0012,False,True,True,61.97,2021-01-26,2021-03-02
CUST0009435,Customer 9435,0078810131322586,+6284155047232,customer9435@email.com,Binjai,Sumatera Utara,2022-04-20,PAID_SOCIAL,GOLD,16873893.32,STR0014,True,True,True,65.96,2022-05-07,2022-08-28
CUST0009436,Customer 9436,5367804767223437,+6280403263430,,Tangerang,Banten,2020-12-12,PARTNERSHIP,BRONZE,21702954.67,STR0211,False,True,False,6.73,2020-12-14,2021-10-09
CUST0009437,Customer 9437,1226714646070254,6287849800087,customer9437@email.com,Malang,Jawa Timur,2024-10-18,PAID_SEARCH,SILVER,33818852.74,STR0089,True,True,False,76.96,2024-11-13,2024-12-29
CUST0009438,Customer 9438,9925494274158287,6281215006314,customer9438@email.com,Balikpapan,Kalimantan Timur,2023-11-17,PAID_SOCIAL,DIAMOND,18962249.63,STR0176,True,True,True,32.28,2023-12-13,2024-03-18
CUST0009439,Customer 9439,5946835376048604,084629620012,customer9439@email.com,Magelang,Jawa Tengah,2023-04-01,ORGANIC,SILVER,8681217.0,STR0044,True,True,False,28.1,2023-04-27,2023-07-06
CUST0009440,Customer 9440,8568382803980633,086401467199,customer9440@email.com,Jakarta Timur,DKI Jakarta,2024-11-18,ORGANIC,BRONZE,3670194.31,STR0016,True,True,True,37.45,2024-12-11,2026-04-04
CUST0009441,Customer 9441,4273591526765475,6287436350505,customer9441@email.com,Makassar,Sulawesi Selatan,2024-01-14,PAID_SEARCH,PLATINUM,3486493.97,STR0231,True,True,False,85.98,2024-02-03,2024-07-30
CUST0009442,Customer 9442,5023608995446017,6283136415221,customer9442@email.com,Jakarta Timur,DKI Jakarta,2021-12-08,PAID_SOCIAL,BRONZE,22241512.45,STR0007,True,False,True,60.9,2022-01-03,2022-03-01
CUST0009443,Customer 9443,17098747597982242,+6284950910393,,Yogyakarta,Yogyakarta,2024-03-20,REFERRAL,DIAMOND,39204026.59,STR0160,True,False,False,46.2,2024-03-20,2024-12-08
CUST0009444,Customer 9444,9515733829213022,6283788745564,customer9444@email.com,Surabaya,Jawa Timur,2020-08-16,PARTNERSHIP,SILVER,21994446.47,STR0174,True,True,True,29.34,2020-08-17,2021-10-22
CUST0009445,Customer 9445,8428184729753005,083948528496,customer9445@email.com,Badung,Bali,2023-04-11,PAID_SEARCH,BRONZE,42207327.71,STR0142,True,True,True,30.7,2023-05-11,2024-07-07
CUST0009446,Customer 9446,0466452596113208,6282097943695,,Bogor,Jawa Barat,2024-07-30,PAID_SOCIAL,SILVER,26351171.04,STR0098,True,True,True,28.38,2024-08-19,2025-10-06
CUST0009447,Customer 9447,3124171964215909,+6281643598507,customer9447@email.com,Bandung,Jawa Barat,2021-03-09,ORGANIC,DIAMOND,13183468.77,STR0104,True,True,True,87.55,2021-03-17,2021-05-17
CUST0009448,Customer 9448,2135734344966304,086391763412,customer9448@email.com,Balikpapan,Kalimantan Timur,2023-09-26,REFERRAL,GOLD,24978043.18,STR0112,True,True,True,39.38,2023-10-24,2024-01-09
CUST0009449,Customer 9449,1712528237808223,6280666322082,customer9449@email.com,Cirebon,Jawa Barat,2022-05-17,PAID_SOCIAL,BRONZE,25340919.0,STR0195,True,True,True,44.38,2022-05-20,2023-12-16
CUST0009450,Customer 9450,6327114632801420,084973270867,,Tangerang Selatan,Banten,2020-05-14,PAID_SOCIAL,SILVER,33584687.04,STR0088,True,True,False,31.39,2020-05-15,2021-09-05
CUST0009451,Customer 9451,7096557010338510,6280876863208,customer9451@email.com,Bandung,Jawa Barat,2022-05-13,ORGANIC,GOLD,30926500.58,STR0049,False,True,True,69.87,2022-06-03,2022-06-13
CUST0009452,Customer 9452,7858437934856331,086481355814,customer9452@email.com,Magelang,Jawa Tengah,2020-10-24,PAID_SEARCH,SILVER,1740048.69,STR0201,True,True,True,84.98,2020-11-17,2021-04-10
CUST0009453,Customer 9453,4650491062929254,6284077437294,customer9453@email.com,Medan,Sumatera Utara,2022-06-11,ORGANIC,SILVER,13404518.82,STR0128,True,True,False,25.49,2022-07-07,2023-10-04
CUST0009454,Customer 9454,1036481417018607,087518292775,customer9454@email.com,Badung,Bali,2020-09-05,REFERRAL,PLATINUM,31538617.95,STR0142,False,True,True,9.41,2020-09-19,2021-01-31
CUST0009455,Customer 9455,6244250142349569,6283849040075,customer9455@email.com,Binjai,Sumatera Utara,2022-12-26,REFERRAL,SILVER,44056022.32,STR0231,False,True,False,5.9,2023-01-08,2023-03-28
CUST0009456,Customer 9456,9127135550894488,+6281180324368,customer9456@email.com,Yogyakarta,Yogyakarta,2021-09-21,ORGANIC,BRONZE,24854681.36,STR0156,True,True,True,66.6,2021-10-14,2022-03-28
CUST0009457,Customer 9457,7464841734356046,+6282541429746,customer9457@email.com,Samarinda,Kalimantan Timur,2022-10-02,REFERRAL,SILVER,8593843.88,STR0096,True,True,True,84.74,2022-10-02,2022-11-25
CUST0009458,Customer 9458,0612897749679734,+6280315862161,customer9458@email.com,Medan,Sumatera Utara,2023-08-27,ORGANIC,GOLD,19228460.89,STR0069,True,True,True,60.02,2023-09-12,2023-12-18
CUST0009459,Customer 9459,5806782668376215,6281811801602,customer9459@email.com,Jakarta Selatan,DKI Jakarta,2024-07-30,PARTNERSHIP,GOLD,2268191.22,STR0237,True,True,True,8.06,2024-08-19,2024-10-26
CUST0009460,Customer 9460,2504504066139689,6281798115955,customer9460@email.com,Balikpapan,Kalimantan Timur,2020-12-08,PARTNERSHIP,BRONZE,17815432.25,STR0191,True,True,True,16.52,2020-12-15,2021-04-16
CUST0009461,Customer 9461,8254692780585797,088169446263,customer9461@email.com,Makassar,Sulawesi Selatan,2020-11-14,PAID_SEARCH,SILVER,2408916.2,STR0200,True,True,True,32.13,2020-11-14,2020-12-25
CUST0009462,Customer 9462,1548966597484729,082450050863,customer9462@email.com,Tangerang Selatan,Banten,2022-08-02,ORGANIC,BRONZE,43815720.83,STR0082,True,True,True,79.33,2022-08-19,2022-09-01
CUST0009463,Customer 9463,3685613865055586,+6287340630629,customer9463@email.com,Sleman,Yogyakarta,2023-09-17,ORGANIC,PLATINUM,32422578.43,STR0090,True,True,True,87.02,2023-09-20,2024-02-11
